SalePrice,logSP,SquareRootSP,BoxCoxSP,YeoJohnsonSP,QuantileSP
208500,12.24769911637256,456.61800227323494,7.9326078455398426,0.5711545713485939,0.624748089194567
181500,12.109016442313738,426.02816808281585,7.878260760780187,0.22762729637062562,0.31157681224118605
223500,12.317171167298682,472.7578661429125,7.959615408866039,0.7418690062006894,0.7647096737863871
140000,11.849404844423074,374.16573867739413,7.77495206705877,-0.4253859804693617,-0.40880511937045716
250000,12.429220196836383,500.0,8.00287196353941,1.0152930065142103,1.0315087602176443
143000,11.870606902224587,378.15340802378074,7.7834667080208195,-0.3715650081037336,-0.3428228539644613
307000,12.634606283893019,554.0758070878028,8.081199659064756,1.5104008234415809,1.4552006300753204
200000,12.206077645517674,447.21359549995793,7.916358039335681,0.4684397533725912,0.5379803848163829
129900,11.774527900858468,360.416425818802,7.744770482491946,-0.6161635202019565,-0.6784325172268452
118000,11.678448377988165,343.51128074635335,7.705786958787933,-0.8625780383650711,-0.9856104168672697
129500,11.771443882099637,359.86108430893165,7.743523636757709,-0.6240448215190066,-0.6879385303621102
345000,12.75130259456002,587.3670062235366,8.12515565583932,1.7882456079125235,1.7606061816882654
144000,11.87757552297847,379.4733192202055,7.786262240279683,-0.35389447286152087,-0.3163303832842014
279500,12.540761149388421,528.6775955154521,8.04556363362385,1.285146264199134,1.2905442645122753
157000,11.964007453736912,396.23225512317896,7.820810994581945,-0.1355121044885218,-0.08919249600723042
132000,11.790564777297387,363.318042491699,7.7512493052030615,-0.5752109367264603,-0.6226211131134609
149000,11.91170829631447,386.00518131237567,7.799933318168747,-0.26747970903318796,-0.21748829514055446
90000,11.407576060361786,300.0,7.5943184933858365,-1.5671690494868205,-1.5976984220914237
159000,11.976665770490767,398.74804074753774,7.825851545620366,-0.10365082803040382,-0.06025574033725543
139000,11.842236406331555,372.82703764614496,7.772070114914507,-0.4436027753423413,-0.4473052807811118
325300,12.692506186542177,570.3507692639679,8.10305813653694,1.6485677465381743,1.6312112748376684
139400,11.845109950883979,373.3630940518894,7.773225566904136,-0.43629917318422967,-0.436239926210473
230000,12.345838935721968,479.58315233127195,7.970718127315145,0.8120491249244335,0.8409063506463137
129900,11.774527900858468,360.416425818802,7.744770482491946,-0.6161635202019565,-0.6784325172268452
154000,11.944714374881176,392.42833740697165,7.813119028190118,-0.18413295385208736,-0.14224449534329844
256300,12.454107814022272,506.2608023538856,8.012429332837744,1.0757049717962277,1.0863847258400605
134800,11.811554895830454,367.1511950137164,7.759717145633327,-0.5216857891113965,-0.5649457343262145
306000,12.631343648903034,553.1726674375732,8.079965043065098,1.5025968435590031,1.4482582832844195
207500,12.242891437918386,455.52167895721493,7.930733494119524,0.5593068205379095,0.6165409744753192
68500,11.134603622683905,261.72504656604804,7.479610935855584,-2.2922335605042448,-2.1964728246550176
40000,10.596659732783579,200.0,7.246382386901825,-3.766461665922205,-2.8548823772226672
149350,11.914054519303125,386.45827717879195,7.8008717245355434,-0.26154805068446707,-0.21272606047386364
179900,12.100161978566867,424.1462012089699,7.874771134844086,0.20556940840372168,0.26658359262632736
165500,12.016732516077072,406.81691213615983,7.841773834292551,-0.0030061925517089615,0.043924024540264145
277500,12.533579815765737,526.7826876426369,8.04282603813954,1.2678419774848497,1.2772673338861067
309000,12.6410997921206,555.8776843874919,8.083655950180852,1.5259269838232867,1.462242718652444
145000,11.884495917930655,380.7886552931954,7.789036943488714,-0.3363555979461853,-0.287442172763095
153000,11.938199736300925,391.1521443121589,7.810519124520812,-0.20056692147195715,-0.16128127334986397
109000,11.599112335481124,330.15148038438355,7.673379055772088,-1.0674280981295308,-1.2101372641333108
82000,11.314486721293981,286.35642126552705,7.555471191340213,-1.8127223013224503,-1.8803524454038238
160000,11.982935344196433,400.0,7.828346277408121,-0.08788165169624804,-0.03639052269320699
170000,12.04355959836804,412.31056256176606,7.8524073602025615,0.06420822008606608,0.09927374872396857
144000,11.87757552297847,379.4733192202055,7.786262240279683,-0.35389447286152087,-0.3163303832842014
130250,11.777218637129327,360.90164865237176,7.745858085436283,-0.6092887912073924,-0.650419133243749
141000,11.856522261533737,375.4996671103718,7.777811935080848,-0.40730877920433556,-0.38032564176363115
319900,12.675766851909591,565.5970296951708,8.096748673974844,1.608685785677652,1.571053730559314
239686,12.387089184491993,489.57736875799316,7.986651001840477,0.9127605762921245,0.9411715423968372
249700,12.428019481065613,499.69990994595946,8.002410400528646,1.0123754745946683,1.0186697057562448
113000,11.635151947212842,336.1547262794322,7.6881253627902195,-0.9742168285074411,-1.0819397980292533
127000,11.751950239425476,356.37059362410923,7.735635654449388,-0.6739046907126747,-0.7647096737863871
177000,12.083910661257521,420.7136793592526,7.868360152257262,0.16504565540559263,0.2174882951405546
114500,11.648338835562747,338.3784863137726,7.693510825252216,-0.9401753691228678,-1.0707445970692107
110000,11.608244735642321,331.66247903554,7.677119623144546,-1.0437840070298685,-1.1546146901626584
385000,12.861001210669146,620.4836822995428,8.166117563071674,2.047164677986577,1.976943225725333
130000,11.775297421715827,360.5551275463989,7.745081547909606,-0.6141972783331954,-0.6642872083307604
180500,12.103491596905931,424.85291572496004,7.8760836470559745,0.21386578401271295,0.29267606076175356
172500,12.058158312538197,415.33119314590374,7.858184679583733,0.1007265976817808,0.12831727088805722
196500,12.188422799337028,443.28320518603005,7.90944952348257,0.42477110904159626,0.5034973903918751
438780,12.991755706536901,662.4047101281814,8.214492405194388,2.352940504516023,2.2909500231817628
124900,11.735276702486741,353.41194094144583,7.728879417866146,-0.7166108045467503,-0.8231716109385887
158000,11.970356641102999,397.4921382870358,7.823339859223007,-0.1195271744319913,-0.07157147317761971
101000,11.522885696764481,317.80497164141406,7.642054426383433,-1.2654307687473925,-1.3763026222576844
202500,12.218500103788143,450.0,7.9212134493387945,0.49913073942456176,0.5672113899131166
140000,11.849404844423074,374.16573867739413,7.77495206705877,-0.4253859804693617,-0.40880511937045716
219500,12.299112067295642,468.50827100489914,7.9526087325448005,0.6975799055707674,0.7266058109575452
317000,12.666660207428574,563.0275304103699,8.093312744166058,1.5869673547800174,1.5392804692328064
180000,12.100717685412471,424.26406871192853,7.874990213961234,0.20695420515682553,0.2796060306706413
226000,12.328294703023394,475.3945729601885,7.963926342056659,0.7691183518043173,0.7953216439546776
80000,11.289794413577894,282.842712474619,7.54512002074658,-1.878151887562522,-1.9595359838375317
225000,12.323860125621126,474.3416490252569,7.962208160991477,0.7582577545608102,0.785036049876892
244000,12.404927602627597,493.9635614091388,7.993525431782144,0.956213736068986,0.9856104168672697
129500,11.771443882099637,359.86108430893165,7.743523636757709,-0.6240448215190066,-0.6879385303621102
185000,12.128116509451258,430.11626335213134,7.885780184409801,0.2751574906744037,0.3468171012040459
